Part_ID,Timestamp,Shift,Machine_ID,Operator_ID,Thickness_mm,Diameter_mm,Surface_Roughness_um,Runout_mm
BR_4131,2025-06-15 18:39:40.010331389,Afternoon,CNC_4,OP_08,11.963,302.77,1.96,0.0134
BR_4132,2025-06-15 18:40:53.738825593,Afternoon,CNC_4,OP_08,12.049,303.08,1.67,0.031
BR_4133,2025-06-15 18:46:19.004858610,Afternoon,CNC_2,OP_05,12.038,305.9,0.52,0.0101
BR_4134,2025-06-15 18:51:20.305141737,Afternoon,CNC_2,OP_08,11.971,306.38,1.62,0.0144
BR_4135,2025-06-15 18:55:50.328048240,Afternoon,CNC_4,OP_07,12.036,302.9,1.16,0.0102
BR_4136,2025-06-15 18:56:50.328048240,Afternoon,CNC_4,OP_05,11.945,303.0,0.31,0.022
BR_4137,2025-06-15 19:03:21.773390046,Afternoon,CNC_1,OP_05,12.135,300.12,0.6,0.0207
BR_4138,2025-06-15 19:05:19.033726450,Afternoon,CNC_2,OP_06,11.961,306.1,0.78,0.0107
BR_4139,2025-06-15 19:10:47.171294196,Afternoon,CNC_1,OP_08,12.143,300.28,2.34,0.0156
BR_4140,2025-06-15 19:14:51.141594031,Afternoon,CNC_1,OP_05,12.119,300.13,1.43,0.0395
BR_4141,2025-06-15 19:16:57.040132231,Afternoon,CNC_5,OP_07,11.962,306.47,0.64,0.009
BR_4142,2025-06-15 19:17:57.040132231,Afternoon,CNC_3,OP_05,11.921,300.09,1.67,0.0251
BR_4143,2025-06-15 19:18:57.040132231,Afternoon,CNC_2,OP_05,11.989,306.26,3.09,0.0237
BR_4144,2025-06-15 19:27:51.318633319,Afternoon,CNC_4,OP_06,12.06,302.91,1.19,0.0232
BR_4145,2025-06-15 19:40:23.087402093,Afternoon,CNC_4,OP_07,12.014,303.39,1.11,0.0141
BR_4146,2025-06-15 19:45:37.852420227,Afternoon,CNC_3,OP_07,11.922,299.93,0.5,0.0305
BR_4147,2025-06-15 19:46:37.852420227,Afternoon,CNC_2,OP_08,11.988,306.3,1.35,0.0249
BR_4148,2025-06-15 19:49:12.115432004,Afternoon,CNC_4,OP_07,12.059,303.18,0.59,0.008
BR_4149,2025-06-15 19:55:43.739070827,Afternoon,CNC_4,OP_05,11.985,303.01,0.55,0.0104
BR_4150,2025-06-15 20:03:17.733240914,Afternoon,CNC_5,OP_07,11.951,306.3,1.23,0.0092
BR_4151,2025-06-15 20:04:17.733240914,Afternoon,CNC_1,OP_07,12.215,300.0,0.97,0.0302
BR_4152,2025-06-15 20:05:17.733240914,Afternoon,CNC_4,OP_05,11.946,303.27,0.65,0.006
BR_4153,2025-06-15 20:11:31.314470669,Afternoon,CNC_2,OP_06,11.989,306.08,1.09,0.0076
BR_4154,2025-06-15 20:13:43.609286893,Afternoon,CNC_3,OP_08,11.969,299.92,2.75,0.0226
BR_4155,2025-06-15 20:15:11.711817993,Afternoon,CNC_5,OP_08,12.033,306.06,2.85,0.0255
BR_4156,2025-06-15 20:16:11.711817993,Afternoon,CNC_2,OP_06,12.024,306.01,1.75,0.0133
BR_4157,2025-06-15 20:20:04.865783697,Afternoon,CNC_5,OP_05,11.955,305.91,1.13,0.0161
BR_4158,2025-06-15 20:29:36.312123372,Afternoon,CNC_1,OP_08,12.094,300.05,1.06,0.0299
BR_4159,2025-06-15 20:45:24.718194304,Afternoon,CNC_4,OP_06,12.007,303.08,3.4,0.1188
BR_4160,2025-06-15 20:49:34.955168132,Afternoon,CNC_2,OP_06,12.011,305.51,0.71,0.0116
BR_4161,2025-06-15 20:53:11.704070108,Afternoon,CNC_3,OP_06,11.989,300.1,1.12,0.0092
BR_4162,2025-06-15 20:54:11.704070108,Afternoon,CNC_1,OP_08,12.114,300.15,4.8,0.0278
BR_4163,2025-06-15 20:58:10.505852934,Afternoon,CNC_1,OP_08,12.068,300.29,3.89,0.0281
BR_4164,2025-06-15 21:00:33.906470306,Afternoon,CNC_5,OP_08,12.093,305.75,3.47,0.0256
BR_4165,2025-06-15 21:05:14.193456067,Afternoon,CNC_1,OP_08,12.162,299.8,1.54,0.0171
BR_4166,2025-06-15 21:07:41.856619345,Afternoon,CNC_2,OP_07,12.0,306.04,1.35,0.0158
BR_4167,2025-06-15 21:09:04.305771344,Afternoon,CNC_5,OP_06,12.049,305.86,1.11,0.0117
BR_4168,2025-06-15 21:10:04.305771344,Afternoon,CNC_1,OP_07,12.12,299.76,1.91,0.0235
BR_4169,2025-06-15 21:11:57.770987987,Afternoon,CNC_3,OP_06,11.959,299.92,0.8,0.0084
BR_4170,2025-06-15 21:12:57.770987987,Afternoon,CNC_2,OP_08,12.017,305.93,1.83,0.0303
BR_4171,2025-06-15 21:13:57.770987987,Afternoon,CNC_3,OP_08,12.007,299.8,1.49,0.0116
BR_4172,2025-06-15 21:35:48.472331553,Afternoon,CNC_3,OP_07,12.084,299.8,1.83,0.0165
BR_4173,2025-06-15 21:38:44.624308205,Afternoon,CNC_5,OP_05,11.963,305.98,1.01,0.0094
BR_4174,2025-06-15 21:42:32.328213425,Afternoon,CNC_4,OP_08,11.952,302.71,2.11,0.0222
BR_4175,2025-06-15 21:52:52.863332262,Afternoon,CNC_5,OP_05,12.105,305.71,0.94,0.0132
BR_4176,2025-06-15 22:19:58.595591108,Night,CNC_2,OP_10,12.059,306.01,1.17,0.0155
BR_4177,2025-06-15 22:24:20.790946442,Night,CNC_2,OP_11,12.032,306.3,2.29,0.0229
BR_4178,2025-06-15 22:32:42.941993108,Night,CNC_5,OP_09,11.966,306.15,0.63,0.0136
BR_4179,2025-06-15 22:34:41.718689760,Night,CNC_4,OP_09,12.021,303.24,1.14,0.03
BR_4180,2025-06-15 22:36:31.193024496,Night,CNC_5,OP_12,11.935,305.64,0.39,0.0083
BR_4181,2025-06-15 22:39:05.795627182,Night,CNC_2,OP_09,11.974,305.72,1.37,0.0276
BR_4182,2025-06-15 22:44:40.682447258,Night,CNC_4,OP_09,11.942,303.0,1.04,0.0208
BR_4183,2025-06-15 22:50:24.574509564,Night,CNC_2,OP_10,11.962,306.17,0.89,0.0137
BR_4184,2025-06-15 22:52:18.180322001,Night,CNC_4,OP_11,11.94,303.13,1.86,0.0395
BR_4185,2025-06-15 22:53:18.180322001,Night,CNC_4,OP_12,12.035,302.73,2.38,0.0189
BR_4186,2025-06-15 22:58:18.405233451,Night,CNC_5,OP_12,12.089,306.23,1.29,0.0151
BR_4187,2025-06-15 22:59:18.405233451,Night,CNC_5,OP_09,12.049,305.98,1.25,0.016
BR_4188,2025-06-15 23:03:37.580551739,Night,CNC_5,OP_10,12.037,306.16,1.19,0.0214
BR_4189,2025-06-15 23:09:32.265598002,Night,CNC_4,OP_09,11.983,302.88,0.52,0.0369
BR_4190,2025-06-15 23:15:34.069559755,Night,CNC_4,OP_09,12.01,302.69,0.29,0.0155
BR_4191,2025-06-15 23:22:34.153604922,Night,CNC_2,OP_12,11.946,306.17,1.91,0.0339
BR_4192,2025-06-15 23:32:52.892171291,Night,CNC_3,OP_09,11.935,300.09,1.0,0.0335
BR_4193,2025-06-15 23:36:20.811721646,Night,CNC_5,OP_09,11.927,305.75,1.04,0.0165
BR_4194,2025-06-15 23:42:53.888722743,Night,CNC_2,OP_10,11.939,305.87,1.08,0.0168
BR_4195,2025-06-15 23:47:43.511536840,Night,CNC_2,OP_12,12.034,306.14,1.53,0.0155
BR_4196,2025-06-15 23:48:45.485953539,Night,CNC_1,OP_11,12.171,300.04,0.52,0.0168
BR_4197,2025-06-15 23:49:45.485953539,Night,CNC_5,OP_10,11.955,306.1,0.64,0.0095
BR_4198,2025-06-15 23:51:25.935410521,Night,CNC_2,OP_10,12.015,305.9,1.9,0.0246
BR_4199,2025-06-15 23:54:21.510577008,Night,CNC_1,OP_10,12.189,300.28,0.96,0.0322
BR_4200,2025-06-15 23:59:09.509660620,Night,CNC_5,OP_12,11.992,305.98,1.0,0.0243
BR_4201,2025-06-16 00:08:38.564328116,Night,CNC_4,OP_09,11.963,302.53,0.96,0.0203
BR_4202,2025-06-16 00:09:44.102830408,Night,CNC_1,OP_11,12.111,300.02,1.89,0.0327
BR_4203,2025-06-16 00:10:44.102830408,Night,CNC_4,OP_12,12.072,303.12,0.77,0.022
BR_4204,2025-06-16 00:27:17.070965903,Night,CNC_3,OP_09,11.997,300.06,0.87,0.0169
BR_4205,2025-06-16 00:28:17.070965903,Night,CNC_3,OP_10,12.107,299.91,1.65,0.0206
BR_4206,2025-06-16 00:31:32.379630266,Night,CNC_3,OP_12,11.967,299.61,0.65,0.0094
BR_4207,2025-06-16 00:35:56.630449713,Night,CNC_3,OP_09,11.975,299.87,0.76,0.0145
BR_4208,2025-06-16 00:39:50.486789803,Night,CNC_2,OP_11,11.93,305.89,0.77,0.0162
BR_4209,2025-06-16 00:40:50.486789803,Night,CNC_3,OP_11,12.054,299.87,0.63,0.0145
BR_4210,2025-06-16 00:41:50.486789803,Night,CNC_2,OP_09,12.005,306.12,1.65,0.0282
BR_4211,2025-06-16 00:42:50.486789803,Night,CNC_2,OP_12,11.955,305.93,0.51,0.0093
BR_4212,2025-06-16 00:47:14.754950231,Night,CNC_5,OP_10,11.982,306.28,2.08,0.0312
BR_4213,2025-06-16 00:51:10.560676679,Night,CNC_2,OP_09,12.024,305.95,1.4,0.0255
BR_4214,2025-06-16 00:52:30.431109144,Night,CNC_2,OP_10,11.959,306.24,1.51,0.0357
BR_4215,2025-06-16 00:57:35.077312391,Night,CNC_3,OP_11,12.017,300.04,1.37,0.0165
BR_4216,2025-06-16 01:06:09.629365344,Night,CNC_2,OP_09,12.045,306.05,0.94,0.0116
BR_4217,2025-06-16 01:07:09.629365344,Night,CNC_4,OP_11,11.978,302.86,0.85,0.0234
BR_4218,2025-06-16 01:10:36.453578690,Night,CNC_3,OP_10,11.907,299.73,1.11,0.0194
BR_4219,2025-06-16 01:16:27.141871160,Night,CNC_1,OP_10,12.119,299.99,1.03,0.0226
BR_4220,2025-06-16 01:17:54.372691994,Night,CNC_3,OP_09,11.975,300.34,0.52,0.0649
BR_4221,2025-06-16 01:19:44.724186925,Night,CNC_2,OP_09,11.938,305.91,0.95,0.0119
BR_4222,2025-06-16 01:24:30.018269148,Night,CNC_4,OP_09,12.029,302.88,1.22,0.0164
BR_4223,2025-06-16 01:35:54.662755796,Night,CNC_3,OP_11,12.031,299.97,1.26,0.0135
BR_4224,2025-06-16 01:44:12.762805207,Night,CNC_4,OP_10,12.011,303.35,1.26,0.031
BR_4225,2025-06-16 01:48:35.257219797,Night,CNC_1,OP_10,12.111,300.16,0.68,0.0086
BR_4226,2025-06-16 01:55:08.303670060,Night,CNC_1,OP_11,12.14,300.24,2.08,0.0169
BR_4227,2025-06-16 01:57:24.458893466,Night,CNC_5,OP_09,11.967,305.6,1.78,0.0168
BR_4228,2025-06-16 02:02:31.759955394,Night,CNC_5,OP_12,12.034,305.84,0.93,0.0244
BR_4229,2025-06-16 02:05:40.069822237,Night,CNC_3,OP_09,11.978,299.84,0.8,0.0189
BR_4230,2025-06-16 02:06:43.262479400,Night,CNC_5,OP_12,11.987,306.23,2.11,0.0205
BR_4231,2025-06-16 02:12:46.197650106,Night,CNC_4,OP_12,11.992,303.13,1.07,0.0121
BR_4232,2025-06-16 02:16:50.090973608,Night,CNC_5,OP_11,12.163,306.21,0.84,0.0131
BR_4233,2025-06-16 02:19:03.331665753,Night,CNC_4,OP_10,11.949,302.62,0.57,0.0214
BR_4234,2025-06-16 02:31:10.212860123,Night,CNC_5,OP_10,11.976,306.22,0.43,0.012
BR_4235,2025-06-16 02:32:10.212860123,Night,CNC_5,OP_10,11.92,306.13,0.94,0.0159
BR_4236,2025-06-16 02:34:04.052589959,Night,CNC_5,OP_10,12.013,305.82,0.87,0.0187
BR_4237,2025-06-16 02:35:04.052589959,Night,CNC_2,OP_11,12.087,305.96,0.55,0.0321
BR_4238,2025-06-16 02:42:20.459648361,Night,CNC_2,OP_12,11.989,305.82,0.72,0.0115
BR_4239,2025-06-16 02:48:23.766380894,Night,CNC_5,OP_10,11.968,305.98,1.81,0.02
BR_4240,2025-06-16 02:50:24.515733764,Night,CNC_4,OP_12,11.997,303.09,0.69,0.0122
BR_4241,2025-06-16 02:56:02.307297395,Night,CNC_3,OP_11,12.052,300.28,1.02,0.0164
BR_4242,2025-06-16 02:58:33.530444287,Night,CNC_1,OP_09,12.203,299.81,1.8,0.0259
BR_4243,2025-06-16 03:05:37.018761420,Night,CNC_2,OP_11,11.948,305.91,0.8,0.0156
BR_4244,2025-06-16 03:08:38.660582959,Night,CNC_5,OP_10,12.033,305.78,1.41,0.0301
BR_4245,2025-06-16 03:11:18.111834523,Night,CNC_1,OP_09,12.129,300.15,1.65,0.0213
BR_4246,2025-06-16 03:24:56.878275983,Night,CNC_2,OP_11,12.072,305.68,1.43,0.017
BR_4247,2025-06-16 03:26:23.534743920,Night,CNC_3,OP_11,12.115,300.04,1.15,0.026
BR_4248,2025-06-16 03:27:23.534743920,Night,CNC_4,OP_12,12.091,302.75,0.54,0.0133
BR_4249,2025-06-16 03:31:47.047673648,Night,CNC_5,OP_11,11.951,306.01,0.5,0.0147
BR_4250,2025-06-16 03:49:12.308686078,Night,CNC_3,OP_09,11.958,300.23,1.8,0.0664
BR_4251,2025-06-16 03:51:34.675702323,Night,CNC_2,OP_11,12.085,305.9,1.87,0.0298
BR_4252,2025-06-16 03:52:34.675702323,Night,CNC_5,OP_10,11.995,306.04,0.53,0.0269
BR_4253,2025-06-16 03:54:39.014714011,Night,CNC_1,OP_12,12.097,299.82,1.36,0.0208
BR_4254,2025-06-16 03:58:10.539139946,Night,CNC_4,OP_09,11.932,302.98,0.78,0.0132
BR_4255,2025-06-16 03:59:10.539139946,Night,CNC_2,OP_09,12.007,305.69,0.9,0.0569
BR_4256,2025-06-16 04:04:32.512180886,Night,CNC_4,OP_11,11.979,303.14,1.25,0.014
BR_4257,2025-06-16 04:35:01.478245468,Night,CNC_5,OP_10,12.02,305.92,0.35,0.0274
BR_4258,2025-06-16 04:38:01.779654331,Night,CNC_3,OP_12,12.01,299.96,0.63,0.0324
BR_4259,2025-06-16 04:40:13.204916862,Night,CNC_4,OP_09,11.939,303.01,1.67,0.0304
BR_4260,2025-06-16 04:42:46.804894175,Night,CNC_1,OP_12,12.095,299.61,0.82,0.0103
BR_4261,2025-06-16 04:43:46.804894175,Night,CNC_2,OP_11,12.047,305.86,1.78,0.0332
BR_4262,2025-06-16 04:54:31.181661098,Night,CNC_1,OP_10,12.188,300.03,1.37,0.0227
BR_4263,2025-06-16 04:57:11.935296518,Night,CNC_4,OP_11,11.981,302.97,0.26,0.0177
BR_4264,2025-06-16 04:59:38.886725466,Night,CNC_3,OP_12,12.009,300.44,1.34,0.0271
BR_4265,2025-06-16 05:05:02.256459689,Night,CNC_3,OP_11,11.948,300.25,1.07,0.0171
BR_4266,2025-06-16 05:07:57.293323449,Night,CNC_1,OP_12,12.134,300.03,0.53,0.0107
BR_4267,2025-06-16 05:13:10.729599578,Night,CNC_5,OP_09,12.055,305.8,0.38,0.0155
BR_4268,2025-06-16 05:14:10.729599578,Night,CNC_5,OP_09,12.083,305.9,0.8,0.0101
BR_4269,2025-06-16 05:22:34.886292880,Night,CNC_3,OP_11,11.994,300.13,0.61,0.0193
BR_4270,2025-06-16 05:36:41.439913955,Night,CNC_1,OP_09,12.121,300.02,0.5,0.0141
BR_4271,2025-06-16 05:41:55.330172946,Night,CNC_1,OP_12,12.066,300.26,1.31,0.0185
BR_4272,2025-06-16 05:57:22.778069864,Night,CNC_1,OP_09,12.108,300.01,1.03,0.0122
BR_4273,2025-06-16 05:58:22.778069864,Night,CNC_4,OP_10,11.997,303.02,0.9,0.0099
BR_4274,2025-06-16 06:01:37.469041393,Morning,CNC_5,OP_02,11.991,306.32,0.92,0.014
BR_4275,2025-06-16 06:06:13.714380930,Morning,CNC_5,OP_03,11.972,305.78,1.01,0.0158
BR_4276,2025-06-16 06:10:35.207585355,Morning,CNC_4,OP_03,12.059,303.35,1.5,0.0144
BR_4277,2025-06-16 06:13:09.187053810,Morning,CNC_2,OP_03,12.021,306.15,0.23,0.0157
BR_4278,2025-06-16 06:15:12.972225141,Morning,CNC_4,OP_03,11.992,303.65,1.15,0.0141
BR_4279,2025-06-16 06:16:12.972225141,Morning,CNC_1,OP_04,12.173,299.86,0.33,0.0205
BR_4280,2025-06-16 06:18:42.119290839,Morning,CNC_4,OP_04,11.999,303.33,0.86,0.0077
BR_4281,2025-06-16 06:19:42.119290839,Morning,CNC_1,OP_02,12.217,300.03,1.09,0.0082
BR_4282,2025-06-16 06:26:19.809682735,Morning,CNC_3,OP_04,11.96,299.96,1.87,0.0124
BR_4283,2025-06-16 06:27:30.082762405,Morning,CNC_1,OP_01,12.156,300.06,1.19,0.0062
BR_4284,2025-06-16 06:28:30.082762405,Morning,CNC_5,OP_02,11.894,306.03,0.67,0.0264
BR_4285,2025-06-16 06:32:31.216658193,Morning,CNC_4,OP_03,11.98,302.84,1.4,0.0781
BR_4286,2025-06-16 06:37:02.547342423,Morning,CNC_1,OP_03,12.148,299.97,1.39,0.0239
BR_4287,2025-06-16 06:47:19.061153485,Morning,CNC_2,OP_04,11.984,306.06,1.4,0.0123
BR_4288,2025-06-16 06:51:37.163042910,Morning,CNC_3,OP_02,11.945,299.91,0.69,0.0078
BR_4289,2025-06-16 06:53:44.319375141,Morning,CNC_2,OP_04,11.965,306.11,1.05,0.0201
BR_4290,2025-06-16 07:01:51.702934454,Morning,CNC_2,OP_04,11.95,305.94,0.75,0.0109
BR_4291,2025-06-16 07:05:44.843513325,Morning,CNC_2,OP_04,11.994,306.09,0.76,0.0319
BR_4292,2025-06-16 07:06:44.843513325,Morning,CNC_3,OP_02,12.039,300.07,0.86,0.0076
BR_4293,2025-06-16 07:10:55.153455247,Morning,CNC_3,OP_03,11.983,300.09,0.83,0.0081
BR_4294,2025-06-16 07:22:51.003946124,Morning,CNC_3,OP_01,12.09,299.73,0.61,0.0705
BR_4295,2025-06-16 07:25:22.413588202,Morning,CNC_3,OP_03,12.011,300.22,1.8,0.0473
BR_4296,2025-06-16 07:27:07.845533221,Morning,CNC_2,OP_02,11.898,305.83,0.94,0.0264
BR_4297,2025-06-16 07:28:07.845533221,Morning,CNC_5,OP_03,12.017,305.96,1.15,0.011
BR_4298,2025-06-16 07:29:07.845533221,Morning,CNC_5,OP_03,11.997,305.87,1.48,0.0256
BR_4299,2025-06-16 07:31:57.943442399,Morning,CNC_3,OP_01,12.069,300.01,0.26,0.0046
BR_4300,2025-06-16 07:36:29.607902531,Morning,CNC_4,OP_03,11.999,302.98,0.77,0.0068
BR_4301,2025-06-16 07:37:29.607902531,Morning,CNC_1,OP_03,12.128,300.13,1.67,0.0163
BR_4302,2025-06-16 07:51:31.481780521,Morning,CNC_4,OP_03,12.104,303.01,0.67,0.023
BR_4303,2025-06-16 07:58:33.594558882,Morning,CNC_4,OP_04,11.895,302.92,0.89,0.0055
BR_4304,2025-06-16 08:02:58.613806149,Morning,CNC_4,OP_02,11.983,302.64,0.25,0.0096
BR_4305,2025-06-16 08:11:47.458147883,Morning,CNC_5,OP_02,12.013,306.18,0.21,0.0104
BR_4306,2025-06-16 08:12:47.458147883,Morning,CNC_1,OP_01,12.121,300.1,0.8,0.0127
BR_4307,2025-06-16 08:16:01.817884641,Morning,CNC_4,OP_04,11.895,303.19,0.79,0.0064
BR_4308,2025-06-16 08:21:00.169084414,Morning,CNC_3,OP_04,12.02,299.96,0.61,0.0037
BR_4309,2025-06-16 08:29:49.388281694,Morning,CNC_5,OP_03,11.977,306.07,1.0,0.0276
BR_4310,2025-06-16 08:37:28.395524050,Morning,CNC_3,OP_02,11.993,299.87,1.05,0.0138
BR_4311,2025-06-16 08:39:05.728076794,Morning,CNC_3,OP_01,12.063,299.85,0.61,0.0176
BR_4312,2025-06-16 08:53:14.184737913,Morning,CNC_4,OP_04,12.015,302.94,1.38,0.0115
BR_4313,2025-06-16 08:54:14.184737913,Morning,CNC_3,OP_03,11.969,300.18,0.94,0.0051
BR_4314,2025-06-16 09:04:38.338056627,Morning,CNC_1,OP_01,12.161,299.95,1.43,0.0101
BR_4315,2025-06-16 09:22:19.858419675,Morning,CNC_3,OP_04,11.979,299.99,0.5,0.0033
BR_4316,2025-06-16 09:23:19.858419675,Morning,CNC_4,OP_01,11.985,303.05,1.03,0.0059
BR_4317,2025-06-16 09:29:43.969970041,Morning,CNC_3,OP_04,12.038,300.01,0.84,0.0066
BR_4318,2025-06-16 09:30:43.969970041,Morning,CNC_5,OP_01,11.968,306.2,1.1,0.0155
BR_4319,2025-06-16 09:33:19.941397003,Morning,CNC_5,OP_04,12.028,305.85,0.66,0.0203
BR_4320,2025-06-16 09:36:57.818158770,Morning,CNC_5,OP_04,11.988,306.02,0.86,0.0215
BR_4321,2025-06-16 09:41:18.529559104,Morning,CNC_2,OP_01,11.975,306.09,0.85,0.032
BR_4322,2025-06-16 09:55:02.897213067,Morning,CNC_5,OP_04,11.975,305.67,1.35,0.0174
BR_4323,2025-06-16 10:00:37.549089071,Morning,CNC_5,OP_04,11.969,306.05,1.98,0.0101
BR_4324,2025-06-16 10:03:54.465216298,Morning,CNC_2,OP_04,12.004,306.27,1.05,0.01
BR_4325,2025-06-16 10:12:12.171915999,Morning,CNC_5,OP_01,11.986,305.93,0.84,0.0054
BR_4326,2025-06-16 10:27:14.105679670,Morning,CNC_4,OP_01,12.068,302.78,0.28,0.0164
BR_4327,2025-06-16 10:28:14.105679670,Morning,CNC_5,OP_04,11.956,306.09,1.37,0.0081
BR_4328,2025-06-16 10:48:28.136888148,Morning,CNC_5,OP_04,12.027,306.04,0.83,0.0053
BR_4329,2025-06-16 10:49:28.136888148,Morning,CNC_2,OP_01,12.057,306.3,0.56,0.0031
BR_4330,2025-06-16 10:57:53.363956781,Morning,CNC_4,OP_03,12.087,303.09,1.16,0.0369
BR_4331,2025-06-16 10:59:32.054689536,Morning,CNC_3,OP_04,11.959,299.81,0.7,0.0189
BR_4332,2025-06-16 11:00:32.054689536,Morning,CNC_1,OP_03,12.193,299.8,0.58,0.007
BR_4333,2025-06-16 11:03:25.922912210,Morning,CNC_4,OP_01,12.01,303.17,1.4,0.0117
BR_4334,2025-06-16 11:08:35.733688527,Morning,CNC_3,OP_04,12.053,300.07,1.21,0.0067
BR_4335,2025-06-16 11:10:59.605352886,Morning,CNC_4,OP_03,11.968,302.99,0.65,0.005
BR_4336,2025-06-16 11:11:59.605352886,Morning,CNC_3,OP_01,11.994,300.03,0.82,0.0078
BR_4337,2025-06-16 11:16:34.088699170,Morning,CNC_3,OP_03,11.982,300.09,0.81,0.009
BR_4338,2025-06-16 11:28:12.162105020,Morning,CNC_4,OP_02,11.977,303.07,0.39,0.0116
BR_4339,2025-06-16 11:30:37.132715842,Morning,CNC_2,OP_01,12.002,305.7,0.79,0.0083
BR_4340,2025-06-16 11:31:50.263958843,Morning,CNC_4,OP_02,12.125,303.24,0.69,0.0344
BR_4341,2025-06-16 11:34:45.593415554,Morning,CNC_4,OP_01,12.033,303.26,1.15,0.0099
BR_4342,2025-06-16 11:35:45.593415554,Morning,CNC_3,OP_01,11.982,300.36,1.12,0.034
BR_4343,2025-06-16 11:44:20.846687415,Morning,CNC_1,OP_04,12.128,300.32,1.02,0.0182
BR_4344,2025-06-16 11:53:06.044862650,Morning,CNC_3,OP_02,12.028,300.28,1.28,0.0294
BR_4345,2025-06-16 11:57:32.064778988,Morning,CNC_5,OP_02,11.991,305.94,0.87,0.0165
BR_4346,2025-06-16 11:59:42.735185516,Morning,CNC_4,OP_02,11.991,303.06,0.66,0.0117
BR_4347,2025-06-16 12:07:45.241781779,Morning,CNC_4,OP_01,11.945,303.23,1.62,0.0152
BR_4348,2025-06-16 12:11:47.935160462,Morning,CNC_2,OP_02,11.998,305.64,1.47,0.0108
BR_4349,2025-06-16 12:20:32.428467691,Morning,CNC_3,OP_02,11.874,299.96,0.99,0.0085
BR_4350,2025-06-16 12:25:31.889292350,Morning,CNC_2,OP_04,11.912,305.66,1.59,0.0105
BR_4351,2025-06-16 12:33:12.196040218,Morning,CNC_4,OP_03,11.982,303.06,1.3,0.0114
BR_4352,2025-06-16 12:37:46.007435996,Morning,CNC_3,OP_03,12.033,300.25,0.28,0.0027
BR_4353,2025-06-16 12:40:26.410310734,Morning,CNC_3,OP_02,12.081,300.0,1.3,0.0114
BR_4354,2025-06-16 12:56:17.049543163,Morning,CNC_5,OP_02,12.02,305.89,1.03,0.0231
BR_4355,2025-06-16 13:00:10.735468411,Morning,CNC_5,OP_02,12.027,306.06,0.75,0.0242
BR_4356,2025-06-16 13:04:49.464319105,Morning,CNC_1,OP_02,12.149,300.08,0.47,0.0126
BR_4357,2025-06-16 13:06:04.190339167,Morning,CNC_5,OP_03,12.042,306.1,1.06,0.0083
BR_4358,2025-06-16 13:10:58.960198897,Morning,CNC_3,OP_04,12.011,299.76,0.44,0.005
BR_4359,2025-06-16 13:15:13.274937848,Morning,CNC_5,OP_01,12.019,306.05,0.91,0.0078
BR_4360,2025-06-16 13:16:14.585608048,Morning,CNC_1,OP_02,12.065,300.04,0.97,0.0118
BR_4361,2025-06-16 13:17:14.585608048,Morning,CNC_4,OP_02,12.013,303.19,1.57,0.0453
BR_4362,2025-06-16 13:21:52.760263845,Morning,CNC_5,OP_03,12.001,305.98,1.05,0.0064
BR_4363,2025-06-16 13:29:05.546377821,Morning,CNC_3,OP_02,11.979,300.39,0.62,0.0101
BR_4364,2025-06-16 13:32:47.870555056,Morning,CNC_4,OP_04,11.983,303.02,0.92,0.0161
BR_4365,2025-06-16 13:34:05.025193419,Morning,CNC_3,OP_04,11.933,299.9,0.85,0.0071
BR_4366,2025-06-16 13:39:34.478687297,Morning,CNC_4,OP_02,12.027,302.8,2.02,0.0449
BR_4367,2025-06-16 13:40:34.478687297,Morning,CNC_3,OP_03,12.012,299.9,0.96,0.0091
BR_4368,2025-06-16 13:43:29.408189576,Morning,CNC_5,OP_02,12.003,305.84,0.53,0.0296
BR_4369,2025-06-16 13:44:29.408189576,Morning,CNC_5,OP_02,12.012,305.97,1.29,0.0156
BR_4370,2025-06-16 13:45:30.579283042,Morning,CNC_1,OP_03,12.082,300.34,0.7,0.0036
BR_4371,2025-06-16 13:46:38.383815062,Morning,CNC_4,OP_04,12.088,302.71,1.15,0.0095
BR_4372,2025-06-16 13:49:05.057586989,Morning,CNC_1,OP_01,12.192,299.72,0.34,0.0019
BR_4373,2025-06-16 13:50:05.057586989,Morning,CNC_2,OP_02,12.031,305.95,1.04,0.01
BR_4374,2025-06-16 13:52:37.204018332,Morning,CNC_5,OP_04,12.074,305.73,0.81,0.031
BR_4375,2025-06-16 13:56:12.256186072,Morning,CNC_4,OP_02,12.011,302.8,1.8,0.0241
BR_4376,2025-06-16 13:59:30.340721004,Morning,CNC_1,OP_01,12.131,300.07,0.31,0.0112
BR_4377,2025-06-16 14:01:55.101640396,Afternoon,CNC_1,OP_07,12.159,299.99,1.28,0.0161
BR_4378,2025-06-16 14:11:03.280221792,Afternoon,CNC_2,OP_08,12.076,306.09,2.63,0.0198
BR_4379,2025-06-16 14:12:03.280221792,Afternoon,CNC_1,OP_05,12.101,300.12,0.64,0.0076
BR_4380,2025-06-16 14:15:34.662043138,Afternoon,CNC_3,OP_06,12.076,300.27,1.08,0.008
BR_4381,2025-06-16 14:16:34.662043138,Afternoon,CNC_5,OP_05,11.932,306.08,1.69,0.0126
BR_4382,2025-06-16 14:17:34.662043138,Afternoon,CNC_1,OP_08,12.173,300.24,0.76,0.0101
BR_4383,2025-06-16 14:21:50.562365765,Afternoon,CNC_1,OP_07,12.198,300.02,1.28,0.0157
